Eslabón,x,y,z
0,0,0,0
1,0.0,0.0,0.089159
2,-0.20108738543371846,0.20108738543372043,-0.22667755082789504
3,0.005033221488170897,-0.00503322148817098,-0.4891440311721536
4,-0.07214748367834115,-0.08221392665468226,-0.4891440311721536
5,-0.04743973946454502,-0.10692167086847863,-0.4011799632140877
6,0.031481897163855466,-0.11024240002513984,-0.4242805699109434
0,0,0,0
1,0.0,0.0,0.089159
2,-0.20108738543371846,0.20108738543372043,-0.22667755082789504
3,-0.05002486760143196,0.05002486760143243,-0.5556460811044852
4,-0.127205572767944,-0.027155837565078847,-0.5556460811044852
5,-0.12291286660822594,-0.031448543724796954,-0.46119097087929606
6,-0.1889732396166063,-0.08052727125210386,-0.4604192051803841
0,0,0,0
1,0.0,0.0,0.089159
2,-0.150260191002141,0.15026019100214244,-0.2789017966083861
3,-0.31096444919746,0.3109644491974631,0.040798602665346295
4,-0.38814515436397207,0.2337837440309518,0.0407986026653463
5,-0.3212522229792226,0.16689081264620173,0.043847202591594435
6,-0.3554000918491519,0.13584855582664004,0.11199110432308093
0,0,0,0
1,0.0,0.0,0.089159
2,-0.150260191002141,0.15026019100214244,-0.2789017966083861
3,-0.2889415084623512,0.28894150846235406,0.060796668026060485
4,-0.36612221362886327,0.2117608032958428,0.06079666802606049
5,-0.41754890469547534,0.26318749436245537,0.00022263570297313684
6,-0.48314039739535247,0.21599628163366877,0.015844272191778516
0,0,0,0
1,0.0,0.0,0.089159
2,-0.150260191002141,0.15026019100214244,-0.2789017966083861
3,-0.3463851910021396,0.34638519100214293,-0.0015391616879622538
4,-0.42356589616865165,0.26920448583563167,-0.0015391616879622471
5,-0.4900255047989569,0.3356640944659376,-0.012713388346358575
6,-0.5410474765792287,0.2793334401592635,-0.04428720314652373
0,0,0,0
1,0.0,0.0,0.089159
2,-0.150260191002141,0.15026019100214244,-0.2789017966083861
3,-0.390463278903815,0.3904632789038188,-0.08277679660838555
4,-0.46764398407032703,0.31328257373730756,-0.08277679660838555
5,-0.5306680753563384,0.37630666502331955,-0.11462880337632608
6,-0.4853731681175461,0.3873229448485483,-0.18245433659974764
0,0,0,0
1,0.0,0.0,0.089159
2,-0.150260191002141,0.15026019100214244,-0.2789017966083861
3,-0.41817192331936265,0.4181719233193667,-0.17738002616692194
4,-0.4953526284858747,0.34099121815285544,-0.17738002616692194
5,-0.4306606894954718,0.27629927916245195,-0.15312041859952902
6,-0.4886649264194452,0.2179228012778716,-0.1541130558236249
0,0,0,0
1,0.0,0.0,0.089159
2,-0.150260191002141,0.15026019100214244,-0.2789017966083861
3,0.12586765029169117,-0.1258676502916924,-0.3158733130070274
4,0.048686945125179126,-0.20304835545820366,-0.3158733130070274
5,0.10598603930884487,-0.26034744964186995,-0.3647839469373165
6,0.16035900543998463,-0.258691793871519,-0.303025309014577
0,0,0,0
1,0.0,0.0,0.089159
2,-0.150260191002141,0.15026019100214244,-0.2789017966083861
3,0.1271024439182809,-0.12710244391828218,-0.2789017966083848
4,0.04992173875176886,-0.20428314908479345,-0.2789017966083848
5,0.06318777030881233,-0.21754918064183706,-0.3716738145526715
6,0.029209565857024666,-0.1441793069755677,-0.3870241650512167
0,0,0,0
1,0.0,0.0,0.089159
2,-0.150260191002141,0.15026019100214244,-0.2789017966083861
3,0.11765154131508093,-0.1176515413150821,-0.380423567049849
4,0.04047083614856889,-0.19483224648159336,-0.380423567049849
5,-0.023035974570099232,-0.1313254357629246,-0.4102965060530076
6,0.0279024633104277,-0.07032524881116403,-0.38890625738353307
0,0,0,0
1,0.0,0.0,0.089159
2,-0.150260191002141,0.15026019100214244,-0.2789017966083861
3,0.0899428968995335,-0.08994289689953441,-0.4750267966083854
4,0.012762191733021455,-0.1671236020660457,-0.4750267966083854
5,0.06614670890236568,-0.22050811923539043,-0.41794081625250534
6,0.049244649303299845,-0.28661577026288854,-0.4639559100472174
0,0,0,0
1,0.0,0.0,0.089159
2,-0.150260191002141,0.15026019100214244,-0.2789017966083861
3,0.04586480899785833,-0.0458648089978588,-0.556264431528809
4,-0.03131589616865371,-0.12304551416437008,-0.556264431528809
5,-0.08127810269737057,-0.07308330763565277,-0.6192420334009321
6,-0.02802862276532521,-0.09428241349393653,-0.6783045494138482
0,0,0,0
1,0.0,0.0,0.089159
2,-0.09286590519537406,0.09286590519537495,-0.31504001942544024
3,-0.29705938901528917,0.29705938901529205,-0.04957796030781175
4,-0.3742400941818012,0.2198786838487808,-0.049577960307811746
5,-0.42718313409229225,0.2728217237592724,-0.10748039160453923
6,-0.41878753441109584,0.21636848408528211,-0.16677487394736862
0,0,0,0
1,0.0,0.0,0.089159
2,-0.09286590519537406,0.09286590519537495,-0.31504001942544024
3,-0.27845773328096624,0.27845773328096896,-0.023541461631931937
4,-0.3556384384474783,0.2012770281144577,-0.02354146163193193
5,-0.41382236958950186,0.2594609592564818,0.02323334797452667
6,-0.47683971501221123,0.20881070341526087,0.007849728143882325
0,0,0,0
1,0.0,0.0,0.089159
2,-0.09286590519537406,0.09286590519537495,-0.31504001942544024
3,-0.32548178375092346,0.3254817837509266,-0.10140535794079558
4,-0.4026624889174355,0.24830107858441536,-0.10140535794079558
5,-0.3951107368773616,0.24074932654434136,-0.007359812686113382
6,-0.32544016846337137,0.28450973307152133,-0.009440369690248772
0,0,0,0
1,0.0,0.0,0.089159
2,-0.09286590519537406,0.09286590519537495,-0.31504001942544024
3,-0.356653446513235,0.3566534465132385,-0.193828103381867
4,-0.43383415167974704,0.2794727413467272,-0.193828103381867
5,-0.45112457105673387,0.2967631607237142,-0.10239121096127
6,-0.49276477422479814,0.3646625776521617,-0.12310479734555393
0,0,0,0
1,0.0,0.0,0.089159
2,-0.09286590519537406,0.09286590519537495,-0.31504001942544024
3,-0.36984842426425774,0.36984842426426134,-0.29451124058914563
4,-0.4470291294307698,0.2926677190977501,-0.29451124058914563
5,-0.4848046467973298,0.3304432364643105,-0.372643455938369
6,-0.4197775725939909,0.3803569287230755,-0.3799505036083077
0,0,0,0
1,0.0,0.0,0.089159
2,-0.09286590519537406,0.09286590519537495,-0.31504001942544024
3,0.1826632760827197,-0.18266327608272154,-0.2700133270258741
4,0.10548257091620766,-0.2598439812492328,-0.2700133270258741
5,0.0771064124881859,-0.23146782282121076,-0.3557350265291831
6,0.03529649625293397,-0.30172822899497637,-0.3651528940531344
0,0,0,0
1,0.0,0.0,0.089159
2,-0.09286590519537406,0.09286590519537495,-0.31504001942544024
3,0.1784356906852428,-0.17843569068524456,-0.23348665870217244
4,0.10125498551873074,-0.25561639585175583,-0.23348665870217244
5,0.036627273530217205,-0.19098868386324164,-0.25808625598057117
6,0.05212559304755873,-0.20573951992314884,-0.33755640715490914
0,0,0,0
1,0.0,0.0,0.089159
2,-0.09286590519537406,0.09286590519537495,-0.31504001942544024
3,0.18411661387350964,-0.18411661387351147,-0.3355687982617335
4,0.1069359087069976,-0.26129731904002274,-0.3355687982617335
5,0.04547893625333325,-0.19984034658635777,-0.37304817357214937
6,0.06215390827735166,-0.14638378341522856,-0.3127353958054997
0,0,0,0
1,0.0,0.0,0.089159
2,-0.09286590519537406,0.09286590519537495,-0.31504001942544024
3,0.17092163612248712,-0.1709216361224889,-0.4362519354690121
4,0.09374093095597508,-0.24810234128900016,-0.4362519354690121
5,0.16051028387291044,-0.3148716942059362,-0.4297458212594869
6,0.10380288306486857,-0.36917500914132917,-0.40507375850373795
0,0,0,0
1,0.0,0.0,0.089159
2,-0.09286590519537406,0.09286590519537495,-0.31504001942544024
3,0.13974997336017586,-0.1397499733601773,-0.5286746809100837
4,0.06256926819366382,-0.21693067852668857,-0.5286746809100837
5,0.10635843234731,-0.2607198426803352,-0.4570950699482322
6,0.07008031391125699,-0.33151111761516106,-0.4782086559970684
0,0,0,0
1,0.0,0.0,0.089159
2,-0.031412933711515684,0.031412933711515954,-0.3335128055315162
3,-0.27017140808405066,0.27017140808405327,-0.13389105238172042
4,-0.3473521132505627,0.192990702917542,-0.13389105238172042
5,-0.29696747870894497,0.14260606837592377,-0.07159017193677653
6,-0.2925279567648425,0.2082235655589632,-0.02211366530644094
0,0,0,0
1,0.0,0.0,0.089159
2,-0.031412933711515684,0.031412933711515954,-0.3335128055315162
3,-0.255804018966751,0.2558040189667535,-0.10295404031979322
4,-0.332984724133263,0.1786233138002422,-0.10295404031979322
5,-0.29683977731507283,0.14247836698205166,-0.1826139934896287
6,-0.2679152284395218,0.07810115007753425,-0.14027920382469025
0,0,0,0
1,0.0,0.0,0.089159
2,-0.031412933711515684,0.031412933711515954,-0.3335128055315162
3,-0.29035326071491074,0.2903532607149136,-0.1929429773223719
4,-0.3675339658814228,0.2131725555484023,-0.1929429773223719
5,-0.30346594738728655,0.14910453705426546,-0.165571449917604
6,-0.34850370839927436,0.13264273665396084,-0.0986842373085589
0,0,0,0
1,0.0,0.0,0.089159
2,-0.031412933711515684,0.031412933711515954,-0.3335128055315162
3,-0.30725614709691207,0.30725614709691507,-0.2925115158147791
4,-0.3844368522634241,0.2300754419304038,-0.2925115158147791
5,-0.42599082456736526,0.2716294142343454,-0.218314768773372
6,-0.4608111487689581,0.32666153907477763,-0.2686367347330108
0,0,0,0
1,0.0,0.0,0.089159
2,-0.031412933711515684,0.031412933711515954,-0.3335128055315162
3,-0.3053607743391622,0.30536077433916514,-0.3948742244435469
4,-0.38254147950567424,0.22818006917265388,-0.3948742244435469
5,-0.4311579422368965,0.27679653190387665,-0.45992421754890633
6,-0.3606192178243217,0.2990403940077048,-0.4960183854566542
0,0,0,0
1,0.0,0.0,0.089159
2,-0.031412933711515684,0.031412933711515954,-0.3335128055315162
3,0.23147564019328667,-0.23147564019328895,-0.20845578685364582
4,0.15429493502677463,-0.30865634535980024,-0.20845578685364582
5,0.10386145975599687,-0.258222870089022,-0.2706775808186518
6,0.051137182290500585,-0.2373557748502684,-0.211028566559922
0,0,0,0
1,0.0,0.0,0.089159
2,-0.031412933711515684,0.031412933711515954,-0.3335128055315162
3,0.22197044153981824,-0.22197044153982046,-0.17397035728503188
4,0.1447897363733062,-0.29915114670633175,-0.17397035728503188
5,0.07835415560942571,-0.23271556594245063,-0.16251393039303208
6,0.039320785861999094,-0.2810559566821007,-0.10854270964253737
0,0,0,0
1,0.0,0.0,0.089159
2,-0.031412933711515684,0.031412933711515954,-0.3335128055315162
3,0.2425349069161307,-0.24253490691613308,-0.2721513866194841
4,0.16535420174961865,-0.3197156120826444,-0.2721513866194841
5,0.1330201271932202,-0.2873815375262456,-0.18928017481971307
6,0.18550335839128473,-0.2241269884135127,-0.19348284772577695
0,0,0,0
1,0.0,0.0,0.089159
2,-0.031412933711515684,0.031412933711515954,-0.3335128055315162
3,0.24443027967388084,-0.24443027967388328,-0.37451409524825185
4,0.1672495745073688,-0.3216109848403946,-0.37451409524825185
5,0.11985165244291346,-0.27421306277593877,-0.3076897249336459
6,0.12065262967213729,-0.20682073497932435,-0.35492236819688
0,0,0,0
1,0.0,0.0,0.089159
2,-0.031412933711515684,0.031412933711515954,-0.3335128055315162
3,0.2275273932918798,-0.227527393291882,-0.4740826337406591
4,0.15034668812536775,-0.3047080984583933,-0.4740826337406591
5,0.1914757433878975,-0.3458371537209235,-0.5487513964625866
6,0.26490285094390925,-0.3386051572982467,-0.5122897988055959
0,0,0,0
1,0.0,0.0,0.089159
2,0.031412933711515795,-0.03141293371151615,-0.33351280553151613
3,-0.23147564019328684,0.2314756401932891,-0.2084557868536472
4,-0.3086563453597989,0.15429493502677782,-0.2084557868536472
5,-0.3755084091172754,0.22114699878425498,-0.20395849403101415
6,-0.33393426176332497,0.2586639167918788,-0.14364795486080567
0,0,0,0
1,0.0,0.0,0.089159
2,0.031412933711515795,-0.03141293371151615,-0.33351280553151613
3,-0.2219704415398185,0.2219704415398207,-0.17397035728503316
4,-0.2991511467063306,0.14478973637330944,-0.17397035728503316
5,-0.36600264585472475,0.21164123552170427,-0.17848440460694137
6,-0.4117679609740962,0.16951479766438377,-0.12459387514695232
0,0,0,0
1,0.0,0.0,0.089159
2,0.031412933711515795,-0.03141293371151615,-0.33351280553151613
3,-0.2425349069161307,0.24253490691613305,-0.27215138661948546
4,-0.31971561208264276,0.1653542017496218,-0.27215138661948546
5,-0.2528168938166331,0.09845548348361145,-0.2693683148040199
6,-0.2862404040388539,0.062288771371729106,-0.3353086507103627
0,0,0,0
1,0.0,0.0,0.089159
2,0.031412933711515795,-0.03141293371151615,-0.33351280553151613
3,-0.24443027967388062,0.24443027967388298,-0.3745140952482533
4,-0.32161098484039263,0.1672495745073717,-0.3745140952482533
5,-0.3885320668262717,0.2341706564932515,-0.3758407721789339
6,-0.36801820688455167,0.25620300669449464,-0.29924412019660984
0,0,0,0
1,0.0,0.0,0.089159
2,0.031412933711515795,-0.03141293371151615,-0.33351280553151613
3,-0.2275273932918793,0.22752739329188149,-0.47408263374066045
4,-0.3047080984583913,0.15034668812537022,-0.47408263374066045
5,-0.2553472983569681,0.10098588802394655,-0.5380016866646098
6,-0.22420868686575335,0.05423451821648491,-0.4778519876169408
0,0,0,0
1,0.0,0.0,0.089159
2,0.031412933711515795,-0.03141293371151615,-0.33351280553151613
3,0.27017140808405027,-0.27017140808405293,-0.13389105238171906
4,0.19299070291753823,-0.3473521132505642,-0.13389105238171906
5,0.13747624217194826,-0.2918376525049737,-0.08102412702897474
6,0.19814532281359842,-0.2835333777891813,-0.026036931469084618
0,0,0,0
1,0.0,0.0,0.089159
2,0.031412933711515795,-0.03141293371151615,-0.33351280553151613
3,0.25580401896675053,-0.2558040189667531,-0.102954040319792
4,0.1786233138002385,-0.33298472413326435,-0.102954040319792
5,0.11383769841248699,-0.2681991087455122,-0.1267084204982052
6,0.059448555995353765,-0.30418029988629325,-0.07650418689963923
0,0,0,0
1,0.0,0.0,0.089159
2,0.031412933711515795,-0.03141293371151615,-0.33351280553151613
3,0.2903532607149105,-0.29035326071491346,-0.19294297732237056
4,0.21317255554839848,-0.36753396588142473,-0.19294297732237056
5,0.210864759813503,-0.36522617014652925,-0.2875366909490804
6,0.18902823684593154,-0.2859143382559448,-0.28506898212379295
0,0,0,0
1,0.0,0.0,0.089159
2,0.031412933711515795,-0.03141293371151615,-0.33351280553151613
3,0.30725614709691207,-0.3072561470969152,-0.2925115158147775
4,0.23007544193040003,-0.38443685226342644,-0.2925115158147775
5,0.24759473496198878,-0.4019561452950154,-0.2011617963661298
6,0.18055105850106945,-0.44954302937684276,-0.19743032078852052
0,0,0,0
1,0.0,0.0,0.089159
2,0.031412933711515795,-0.03141293371151615,-0.33351280553151613
3,0.3053607743391624,-0.30536077433916553,-0.3948742244435454
4,0.22818006917265038,-0.3825414795056768,-0.3948742244435454
5,0.25179704119195795,-0.4061584515249846,-0.3063129475485137
6,0.18291526928244561,-0.4507293065030376,-0.299829863010172
0,0,0,0
1,0.0,0.0,0.089159
2,0.0928659051953742,-0.09286590519537515,-0.31504001942544013
3,-0.1826632760827197,0.18266327608272148,-0.2700133270258755
4,-0.25984398124923175,0.1054825709162102,-0.2700133270258755
5,-0.254628337950679,0.10026692761765742,-0.17565117025757923
6,-0.3100501010807085,0.1607703347600317,-0.169243682784084
0,0,0,0
1,0.0,0.0,0.089159
2,0.0928659051953742,-0.09286590519537515,-0.31504001942544013
3,-0.17843569068524284,0.17843569068524462,-0.23348665870217378
4,-0.2556163958517549,0.10125498551873334,-0.23348665870217378
5,-0.32187881979439453,0.16751740946137364,-0.22017482763008958
6,-0.3451069584706448,0.13030046716316102,-0.15054263120050398
0,0,0,0
1,0.0,0.0,0.089159
2,0.0928659051953742,-0.09286590519537515,-0.31504001942544013
3,-0.18411661387350942,0.18411661387351125,-0.3355687982617348
4,-0.26129731904002146,0.10693590870699997,-0.3355687982617348
5,-0.19888709318491546,0.044525682851893345,-0.36975285766709565
6,-0.13747723101419979,0.09659727988664356,-0.3527038808525095
0,0,0,0
1,0.0,0.0,0.089159
2,0.0928659051953742,-0.09286590519537515,-0.31504001942544013
3,-0.17092163612248673,0.1709216361224884,-0.4362519354690134
4,-0.24810234128899877,0.09374093095597712,-0.4362519354690134
5,-0.22608843792994177,0.07172702759691987,-0.5256353713942238
6,-0.153117062579534,0.04305910617733403,-0.5006030191086245
0,0,0,0
1,0.0,0.0,0.089159
2,0.0928659051953742,-0.09286590519537515,-0.31504001942544013
3,-0.13974997336017514,0.13974997336017653,-0.5286746809100848
4,-0.21693067852668718,0.06256926819366525,-0.5286746809100848
5,-0.15767326365693454,0.0033118533239120188,-0.572671727014431
6,-0.10516830823721682,0.008948273488539884,-0.5095468474177044
0,0,0,0
1,0.0,0.0,0.089159
2,0.0928659051953742,-0.09286590519537515,-0.31504001942544013
3,0.2970593890152886,-0.29705938901529155,-0.04957796030781053
4,0.21987868384877657,-0.3742400941818028,-0.049577960307810524
5,0.25621252782212606,-0.4105739381551527,-0.12906585916191635
6,0.19340835917674243,-0.3792842172402153,-0.17207608778055472
0,0,0,0
1,0.0,0.0,0.089159
2,0.0928659051953742,-0.09286590519537515,-0.31504001942544013
3,0.2784577332809656,-0.2784577332809684,-0.023541461631930882
4,0.20127702811445358,-0.35563843844747967,-0.023541461631930875
5,0.26757486032694916,-0.4219362706599759,-0.010587026567155673
6,0.3240458776581393,-0.37188392891345,-0.04343633839053189
0,0,0,0
1,0.0,0.0,0.089159
2,0.0928659051953742,-0.09286590519537515,-0.31504001942544013
3,0.32548178375092307,-0.3254817837509263,-0.10140535794079428
4,0.24830107858441103,-0.40266248891743756,-0.10140535794079428
5,0.21052333215567443,-0.3648847424887006,-0.17953541777394766
6,0.28321814691557773,-0.37098468243211846,-0.21763456001770481
0,0,0,0
1,0.0,0.0,0.089159
2,0.0928659051953742,-0.09286590519537515,-0.31504001942544013
3,0.3566534465132348,-0.3566534465132383,-0.19382810338186546
4,0.27947274134672273,-0.4338341516797496,-0.19382810338186546
5,0.2446223947899055,-0.398983805122932,-0.2746336056062775
6,0.18020718325550916,-0.3682974320417555,-0.23361754740827625
0,0,0,0
1,0.0,0.0,0.089159
2,0.0928659051953742,-0.09286590519537515,-0.31504001942544013
3,0.3698484242642578,-0.36984842426426146,-0.294511240589144
4,0.29266771909774575,-0.4470291294307727,-0.294511240589144
5,0.23443729810879432,-0.38879870844182074,-0.24785227957521974
6,0.17016455468120162,-0.43497500097707953,-0.27043666488872875
0,0,0,0
1,0.0,0.0,0.089159
2,0.15026019100214086,-0.15026019100214238,-0.2789017966083862
3,-0.12586765029169114,0.1258676502916924,-0.3158733130070287
4,-0.20304835545820318,0.04868694512518111,-0.3158733130070287
5,-0.26509591394290666,0.11073450360988524,-0.2803934106371726
6,-0.3158788303337803,0.048913898989655806,-0.2610906065085801
0,0,0,0
1,0.0,0.0,0.089159
2,0.15026019100214086,-0.15026019100214238,-0.2789017966083862
3,-0.127102443918281,0.12710244391828224,-0.27890179660838604
4,-0.20428314908479303,0.04992173875177096,-0.27890179660838604
5,-0.21197295208201666,0.057611541748994674,-0.184878627337574
6,-0.2429967487277072,0.13333860423008387,-0.19360938043636522
0,0,0,0
1,0.0,0.0,0.089159
2,0.15026019100214086,-0.15026019100214238,-0.2789017966083862
3,-0.1176515413150808,0.11765154131508199,-0.3804235670498501
4,-0.19483224648159284,0.04047083614857071,-0.3804235670498501
5,-0.129391946759789,-0.02496946357323382,-0.40026687435082353
6,-0.18634158627678185,-0.08398977065982915,-0.39343811822041796
0,0,0,0
1,0.0,0.0,0.089159
2,0.15026019100214086,-0.15026019100214238,-0.2789017966083862
3,-0.08994289689953325,0.08994289689953411,-0.4750267966083865
4,-0.1671236020660453,0.012762191733022829,-0.4750267966083865
5,-0.10771400696732321,-0.04664740336569985,-0.5186114558408702
6,-0.04592419855239882,0.006390163559721558,-0.5066814067764956
0,0,0,0
1,0.0,0.0,0.089159
2,0.15026019100214086,-0.15026019100214238,-0.2789017966083862
3,-0.045864808997857914,0.04586480899785833,-0.5562644315288099
4,-0.12304551416436996,-0.03131589616865295,-0.5562644315288099
5,-0.06503800446815804,-0.08932340586486545,-0.5090534144068743
6,-0.03938810860035149,-0.12163311790655096,-0.5802675657375899
0,0,0,0
1,0.0,0.0,0.089159
2,0.15026019100214086,-0.15026019100214238,-0.2789017966083862
3,0.31096444919745925,-0.3109644491974624,0.040798602665346906
4,0.2337837440309472,-0.3881451543639737,0.04079860266534691
5,0.25507286846089905,-0.40943427879392574,-0.04893527534074423
6,0.3241083884348013,-0.3650125898368147,-0.0430957092497892
0,0,0,0
1,0.0,0.0,0.089159
2,0.15026019100214086,-0.15026019100214238,-0.2789017966083862
3,0.28894150846235045,-0.28894150846235334,0.06079666802606093
4,0.2117608032958384,-0.3661222136288646,0.060796668026060936
5,0.2477959730895143,-0.40215738342254087,-0.018962692401928126
6,0.24687928161431508,-0.47730791340164325,0.014576054154843088
0,0,0,0
1,0.0,0.0,0.089159
2,0.15026019100214086,-0.15026019100214238,-0.2789017966083862
3,0.34638519100213894,-0.34638519100214243,-0.0015391616879615877
4,0.2692044858356269,-0.4235658961686537,-0.001539161687961581
5,0.22955084926319458,-0.383912259596221,0.07470912165771701
6,0.26422274329231726,-0.44121268388392554,0.12254019044028056
0,0,0,0
1,0.0,0.0,0.089159
2,0.15026019100214086,-0.15026019100214238,-0.2789017966083862
3,0.39046327890381444,-0.3904632789038184,-0.08277679660838469
4,0.3132825737373024,-0.46764398407032964,-0.08277679660838469
5,0.24637015582408897,-0.4007315661571156,-0.08479648916292477
6,0.2617175691661401,-0.383002963537419,-0.00590768417222208
0,0,0,0
1,0.0,0.0,0.089159
2,0.15026019100214086,-0.15026019100214238,-0.2789017966083862
3,0.41817192331936226,-0.4181719233193665,-0.17738002616692095
4,0.3409912181528502,-0.49535262848587774,-0.17738002616692095
5,0.34126688985264025,-0.4956283001856678,-0.2720292232592781
6,0.41329966183294453,-0.5354336221572253,-0.27170348782349935
0,0,0,0
1,0.0,0.0,0.089159
2,0.20108738543372084,-0.20108738543372284,-0.22667755082789193
3,-0.06357100420291889,0.0635710042029195,-0.3440314433491022
4,-0.14075170936943093,-0.013609700963591778,-0.3440314433491022
5,-0.08569529402943335,-0.0686661163035899,-0.29021504473474585
6,-0.03682961099730138,-0.0829975398746699,-0.35486831472342856
0,0,0,0
1,0.0,0.0,0.089159
2,0.20108738543372084,-0.20108738543372284,-0.22667755082789193
3,-0.07021421044689624,0.07021421044689691,-0.3082309115511583
4,-0.14739491561340828,-0.006966494719614372,-0.3082309115511583
5,-0.09407891871594798,-0.06028249161707518,-0.25101700196913485
6,-0.16011399959411232,-0.07660198704893725,-0.2046884776858844
0,0,0,0
1,0.0,0.0,0.089159
2,0.20108738543372084,-0.20108738543372284,-0.22667755082789193
3,-0.046044531846451325,0.04604453184645174,-0.4047553243507296
4,-0.12322523701296337,-0.031136173320059538,-0.4047553243507296
5,-0.187138566255309,0.03277715592228676,-0.3766698264858355
6,-0.12655704285320696,0.0856459496969203,-0.3591181978692133
0,0,0,0
1,0.0,0.0,0.089159
2,0.20108738543372084,-0.20108738543372284,-0.22667755082789193
3,-0.0050332214881659565,0.0050332214881659565,-0.4891440311721546
4,-0.082213926654678,-0.07214748367834532,-0.4891440311721546
5,-0.03241114964105968,-0.12195026069196413,-0.42591437591875647
6,-0.017448954510683,-0.17938015399719628,-0.482933934596724
0,0,0,0
1,0.0,0.0,0.089159
2,0.20108738543372084,-0.20108738543372284,-0.22667755082789193
3,0.05002486760143757,-0.05002486760143812,-0.555646081104485
4,-0.027155837565074475,-0.12720557276794942,-0.555646081104485
5,0.024994325162613504,-0.1793557354956379,-0.6149701365537821
6,-0.043617345551675304,-0.20648921214051277,-0.6514324881915472
0,0,0,0
1,0.0,0.0,0.089159
2,0.20108738543372084,-0.20108738543372284,-0.22667755082789193
3,0.3112788707767197,-0.3112788707767227,0.133288747060962
4,0.23409816561020763,-0.388459575943234,0.133288747060962
5,0.3009684399532546,-0.45532985028628165,0.12937016076343436
6,0.30120320427182146,-0.4502814222577614,0.04722548193299776
0,0,0,0
1,0.0,0.0,0.089159
2,0.20108738543372084,-0.20108738543372284,-0.22667755082789193
3,0.2867971532287437,-0.2867971532287465,0.14637436768888284
4,0.20961644806223168,-0.36397785839525776,0.14637436768888284
5,0.27144788770876793,-0.4258092980417947,0.11014773877487256
6,0.21295062838860448,-0.4550246390580292,0.06016949849638061
0,0,0,0
1,0.0,0.0,0.089159
2,0.20108738543372084,-0.20108738543372284,-0.22667755082789193
3,0.3521499032660034,-0.3521499032660068,0.10229097944870191
4,0.27496919809949133,-0.4293306084325181,0.10229097944870191
5,0.22857230324710384,-0.3829337135801301,0.034076033900728664
6,0.15765581511550864,-0.41560718224108345,0.060087303703316414
0,0,0,0
1,0.0,0.0,0.089159
2,0.20108738543372084,-0.20108738543372284,-0.22667755082789193
3,0.40720799235560695,-0.40720799235561095,0.03578892951637186
4,0.3300272871890949,-0.4843886975221222,0.035788929516371866
5,0.3956398588617063,-0.5500012691947342,0.01711800621266819
6,0.36927798793018374,-0.5945668482170336,0.08108870987768141
0,0,0,0
1,0.0,0.0,0.089159
2,0.20108738543372084,-0.20108738543372284,-0.22667755082789193
3,0.44821930271389254,-0.448219302713897,-0.04859977730505294
4,0.3710385975473805,-0.5254000078804083,-0.04859977730505293
5,0.4235772187539733,-0.5779386290870017,-0.10723431544956515
6,0.39485390723121305,-0.5350926305018204,-0.17136295008655955
0,0,0,0
1,0.0,0.0,0.089159
2,-0.3438322226093506,1.0956561902873898e-15,-0.1606497322243039
3,-0.4214199608173218,1.3698929204568376e-15,0.22385020975198727
4,-0.42141996081732214,-0.10914999999999862,0.22385020975198727
5,-0.48449044938404134,-0.10914999999999841,0.2944245391640004
6,-0.5439637451334807,-0.12943098552186927,0.24127476288073293
0,0,0,0
1,0.0,0.0,0.089159
2,-0.3438322226093506,1.0956561902873898e-15,-0.1606497322243039
3,-0.3848335123260903,1.252021822700879e-15,0.22945148123390102
4,-0.38483351232609064,-0.10914999999999875,0.22945148123390102
5,-0.4299367760239997,-0.10914999999999861,0.14623899356650294
6,-0.5010341223360153,-0.09387284363771065,0.18477554557717873
0,0,0,0
1,0.0,0.0,0.089159
2,-0.3438322226093506,1.0956561902873898e-15,-0.1606497322243039
3,-0.48440205081849735,1.5722729313090242e-15,0.2055471900692224
4,-0.4844020508184977,-0.10914999999999843,0.2055471900692224
5,-0.39014121926620504,-0.10914999999999873,0.19697291837593503
6,-0.38268744030463786,-0.1073845322931081,0.278915668530955
0,0,0,0
1,0.0,0.0,0.089159
2,-0.3438322226093506,1.0956561902873898e-15,-0.1606497322243039
3,-0.5743909878210758,1.8600433966629507e-15,0.15668718381926733
4,-0.5743909878210761,-0.10914999999999814,0.15668718381926733
5,-0.6666853351966325,-0.10914999999999785,0.13570204759097196
6,-0.648635879229801,-0.097073212443736,0.05631906237611417
0,0,0,0
1,0.0,0.0,0.089159
2,-0.3438322226093506,1.0956561902873898e-15,-0.1606497322243039
3,-0.6486677259908495,2.0957221371119673e-15,0.08620119116499222
4,-0.6486677259908499,-0.1091499999999979,0.08620119116499222
5,-0.7409508744305396,-0.10914999999999761,0.1072355205828317
6,-0.7232323171657679,-0.12955734798263774,0.18497150244947075
0,0,0,0
1,0.0,0.0,0.089159
2,-0.3438322226093506,1.0956561902873898e-15,-0.1606497322243039
3,-0.002126976939064107,-2.021771925470431e-17,-0.35325707263844586
4,-0.0021269769390644595,-0.10915000000000001,-0.35325707263844586
5,0.07141877552502167,-0.10915000000000025,-0.2936781770923603
6,0.02240798839944636,-0.0824861987303502,-0.2331779750498535
0,0,0,0
1,0.0,0.0,0.089159
2,-0.3438322226093506,1.0956561902873898e-15,-0.1606497322243039
3,0.014505983150961632,-7.193565539722986e-17,-0.3201921804707819
4,0.01450598315096128,-0.10915000000000007,-0.3201921804707819
